time_s,height_ukf_m,velocity_ukf_mps,acceleration_ukf_mps2,height_sigma_m,velocity_sigma_mps,acceleration_sigma_mps2,tm_height_m,tm_speed_mps,tm_pressure_pa,em_height_m,em_speed_mps,em_pressure_pa
211.450000,4381.069453,-35.017248,-0.203335,8.101106,6.121714,3.680269,4410.770000,-33.420000,49798.000000,4338.841000,-33.407500,49421.200000
211.500000,4380.367821,-34.419136,-0.085492,8.219546,6.172465,3.683770,4410.770000,-33.420000,49798.000000,4337.051000,-33.382500,49433.200000
211.550000,4379.270704,-34.052087,-0.010806,7.964749,6.057639,3.676671,4410.180000,-33.500000,49802.000000,4335.514500,-33.360000,49443.500000
211.600000,4376.672005,-34.571653,-0.105536,8.093754,6.115067,3.681173,4411.215000,-33.535000,49795.000000,4336.259500,-33.360000,49438.500000
211.650000,4376.173101,-33.872981,0.023663,8.032180,6.088036,3.680222,4412.250000,-33.570000,49788.000000,4336.491000,-33.359000,49436.950000
211.700000,4373.420306,-34.485053,-0.089391,8.160324,6.144143,3.684408,4411.880000,-33.595000,49790.500000,4332.101000,-33.349000,49466.450000
211.750000,4372.943679,-33.777096,0.040172,8.093320,6.113570,3.683007,4411.510000,-33.620000,49793.000000,4327.845500,-33.340500,49495.050000
211.800000,4370.104001,-34.440780,-0.082842,8.220497,6.168468,3.686944,4406.700000,-33.620000,49825.500000,4324.800500,-33.345500,49515.550000
211.850000,4369.276437,-33.938336,0.008350,8.148335,6.134716,3.685184,4401.890000,-33.620000,49858.000000,4321.629000,-33.350500,49536.900000
211.900000,4368.229101,-33.578835,0.067480,8.091258,6.110089,3.682919,4401.236667,-33.633333,49862.444444,4317.319000,-33.355500,49565.900000
211.950000,4367.155930,-33.235504,0.123437,8.019257,6.078830,3.680851,4400.420000,-33.650000,49868.000000,4313.091500,-33.363000,49594.350000
212.000000,4364.106106,-34.032386,-0.027559,8.147041,6.135284,3.685018,4392.960000,-33.650000,49918.500000,4309.606500,-33.393000,49617.850000
212.050000,4362.569933,-33.950971,-0.016534,8.080229,6.105509,3.683630,4385.500000,-33.650000,49969.000000,4306.373500,-33.423000,49639.650000
212.100000,4359.535189,-34.724462,-0.157352,8.207081,6.160737,3.687542,4384.100000,-33.660000,49978.500000,4305.408500,-33.453000,49646.150000
212.150000,4358.116495,-34.561237,-0.125684,8.135109,6.127723,3.685783,4382.700000,-33.670000,49988.000000,4304.332500,-33.484000,49653.400000
212.200000,4357.077682,-34.175691,-0.052493,8.105559,6.115257,3.681995,4381.351429,-33.675714,49997.142857,4302.257500,-33.524000,49667.400000
212.250000,4355.006231,-34.393852,-0.092527,8.002193,6.070108,3.677705,4377.980000,-33.690000,50020.000000,4300.367500,-33.565000,49680.150000
212.300000,4352.050570,-35.112531,-0.220388,8.129704,6.126905,3.682089,4376.875000,-33.690000,50027.500000,4300.142500,-33.615000,49681.650000
212.350000,4350.702323,-34.899517,-0.176508,8.063343,6.097957,3.680940,4375.770000,-33.690000,50035.000000,4300.140500,-33.664500,49681.650000
212.400000,4347.923013,-35.505344,-0.280169,8.189998,6.153499,3.685037,4375.475000,-33.705000,50037.000000,4302.145500,-33.709500,49668.150000
212.450000,4346.919976,-35.082804,-0.194684,8.118562,6.121255,3.683479,4375.180000,-33.720000,50039.000000,4304.009000,-33.753500,49655.600000
212.500000,4346.859539,-34.113848,-0.009085,8.146486,6.134008,3.681601,4375.180000,-33.720000,50039.000000,4304.599000,-33.788500,49651.600000
212.550000,4345.092097,-34.147937,-0.014151,7.982566,6.061933,3.674416,4374.590000,-33.730000,50043.000000,4305.078500,-33.826500,49648.350000
212.600000,4342.516995,-34.650019,-0.105627,8.109999,6.119061,3.679028,4376.135000,-33.745000,50032.500000,4304.563500,-33.891500,49651.850000
212.650000,4342.046070,-33.934284,0.026932,8.044541,6.090993,3.678129,4377.680000,-33.760000,50022.000000,4303.588500,-33.956500,49658.450000
212.700000,4339.279213,-34.551278,-0.087262,8.171210,6.146840,3.682420,4378.345000,-33.780000,50017.500000,4298.473500,-34.021500,49692.950000
212.750000,4338.897098,-33.788232,0.052391,8.100730,6.115400,3.681074,4379.010000,-33.800000,50013.000000,4293.633000,-34.085000,49725.600000
212.800000,4338.889791,-32.814052,0.228731,8.185275,6.152739,3.682256,4379.010000,-33.800000,50013.000000,4291.263000,-34.135000,49741.600000
212.850000,4337.591833,-32.599225,0.260666,7.962367,6.054349,3.673553,4370.320000,-33.830000,50072.000000,4288.701000,-34.186500,49758.900000
212.900000,4334.679957,-33.327856,0.116247,8.089870,6.111787,3.678238,4366.050000,-33.860000,50101.000000,4284.411000,-34.251500,49787.900000
212.950000,4333.534525,-33.032805,0.160780,8.025513,6.084557,3.677441,4361.780000,-33.890000,50130.000000,4280.187500,-34.315000,49816.450000
213.000000,4330.497931,-33.825692,0.008711,8.152273,6.140674,3.681789,4360.820000,-33.905000,50136.500000,4276.562500,-34.365000,49840.950000
213.050000,4329.379442,-33.507024,0.061745,8.082807,6.109954,3.680522,4359.860000,-33.920000,50143.000000,4273.086000,-34.414000,49864.450000
213.100000,4328.784434,-32.879958,0.174115,8.199513,6.160969,3.684010,4359.860000,-33.920000,50143.000000,4270.946000,-34.454000,49878.950000
213.150000,4326.807494,-33.052680,0.139399,7.941876,6.046876,3.676915,4352.070000,-33.980000,50196.000000,4268.842500,-34.493000,49893.200000
213.200000,4323.767516,-33.848275,-0.012382,8.069416,6.104590,3.681402,4346.780000,-34.010000,50232.000000,4267.067500,-34.523000,49905.200000
213.250000,4322.058979,-33.871040,-0.021091,8.006037,6.078098,3.680439,4341.490000,-34.040000,50268.000000,4265.610500,-34.550500,49915.050000
